"","vpscenID","choice","note1","note2","note3","anzahl1","anzahl2","anzahl3","photoID","geschlecht","sex","internetnutzung"
"3156","helm24 30",0,0,1,0,1,0,0,0,0,0,30
"3157","helm24 31",1,0,1,0,0,1,0,1,0,1,30
"3158","helm24 31",0,0,0,1,0,1,0,0,0,0,30
"3159","helm24 32",1,1,0,0,0,1,0,1,0,0,30
"3160","helm24 32",0,0,0,1,0,1,0,0,0,1,30
"3161","helm24 33",1,1,0,0,0,1,0,1,0,0,30
"3162","helm24 33",0,0,1,0,0,1,0,0,0,1,30
"3163","helm24 34",1,0,1,0,0,0,1,1,0,0,30
"3164","helm24 34",0,0,0,1,0,0,1,0,0,0,30
"3165","helm24 35",1,1,0,0,0,0,1,1,0,0,30
"3166","helm24 35",0,0,0,1,0,0,1,0,0,1,30
"3167","helm24 36",1,1,0,0,0,0,1,1,0,1,30
"3168","helm24 36",0,0,1,0,0,0,1,0,0,1,30
"3169","Henk15 1",1,0,0,1,0,0,1,0,0,1,17
"3170","Henk15 1",0,0,1,0,0,1,0,0,0,1,17
"3171","Henk15 2",1,0,0,1,0,0,1,0,0,1,17
"3172","Henk15 2",0,0,1,0,1,0,0,0,0,1,17
"3173","Henk15 3",1,0,0,1,0,0,1,0,0,0,17
"3174","Henk15 3",0,1,0,0,0,1,0,0,0,1,17
"3175","Henk15 4",1,0,0,1,0,0,1,0,0,0,17
"3176","Henk15 4",0,1,0,0,1,0,0,0,0,1,17
"3177","Henk15 5",1,0,0,1,0,1,0,0,0,1,17
"3178","Henk15 5",0,0,1,0,1,0,0,0,0,1,17
"3179","Henk15 6",1,0,0,1,0,1,0,0,0,0,17
"3180","Henk15 6",0,1,0,0,1,0,0,0,0,0,17
"3181","Henk15 7",1,0,1,0,0,0,1,0,0,0,17
"3182","Henk15 7",0,1,0,0,0,1,0,0,0,0,17
"3183","Henk15 8",1,0,1,0,0,0,1,0,0,1,17
"3184","Henk15 8",0,1,0,0,1,0,0,0,0,1,17
"3185","Henk15 9",1,0,1,0,0,1,0,0,0,1,17
"3186","Henk15 9",0,1,0,0,1,0,0,0,0,1,17
"3187","Henk15 10",1,0,0,1,0,0,1,1,0,0,17
"3188","Henk15 10",0,0,1,0,0,1,0,1,0,1,17
"3189","Henk15 11",1,0,0,1,0,0,1,1,0,1,17
"3190","Henk15 11",0,0,1,0,1,0,0,1,0,1,17
"3191","Henk15 12",1,1,0,0,0,1,0,1,0,1,17
"3192","Henk15 12",0,0,0,1,0,0,1,1,0,1,17
"3193","Henk15 13",1,1,0,0,1,0,0,1,0,1,17
"3194","Henk15 13",0,0,0,1,0,0,1,1,0,0,17
"3195","Henk15 14",1,0,1,0,1,0,0,1,0,0,17
"3196","Henk15 14",0,0,0,1,0,1,0,1,0,0,17
"3197","Henk15 15",1,1,0,0,1,0,0,1,0,0,17
"3198","Henk15 15",0,0,0,1,0,1,0,1,0,0,17
"3199","Henk15 16",1,0,1,0,0,0,1,1,0,1,17
"3200","Henk15 16",0,1,0,0,0,1,0,1,0,1,17
"3201","Henk15 17",1,0,1,0,0,0,1,1,0,1,17
"3202","Henk15 17",0,1,0,0,1,0,0,1,0,1,17
"3203","Henk15 18",1,1,0,0,1,0,0,1,0,1,17
"3204","Henk15 18",0,0,1,0,0,1,0,1,0,0,17
"3205","Henk15 19",1,1,0,0,0,0,1,0,0,1,17
"3206","Henk15 19",0,1,0,0,0,1,0,1,0,1,17
"3207","Henk15 20",1,1,0,0,0,0,1,0,0,1,17
"3208","Henk15 20",0,1,0,0,1,0,0,1,0,1,17
"3209","Henk15 21",1,1,0,0,0,1,0,0,0,1,17
"3210","Henk15 21",0,1,0,0,1,0,0,1,0,1,17
"3211","Henk15 22",1,0,1,0,0,0,1,0,0,0,17
"3212","Henk15 22",0,0,1,0,0,1,0,1,0,0,17
"3213","Henk15 23",1,0,1,0,0,0,1,0,0,0,17
"3214","Henk15 23",0,0,1,0,1,0,0,1,0,0,17
"3215","Henk15 24",1,0,1,0,0,1,0,0,0,0,17
"3216","Henk15 24",0,0,1,0,1,0,0,1,0,0,17
"3217","Henk15 25",1,0,0,1,0,0,1,0,0,1,17
"3218","Henk15 25",0,0,0,1,0,1,0,1,0,1,17
"3219","Henk15 26",1,0,0,1,0,0,1,0,0,0,17
"3220","Henk15 26",0,0,0,1,1,0,0,1,0,1,17
"3221","Henk15 27",1,0,0,1,1,0,0,1,0,0,17
"3222","Henk15 27",0,0,0,1,0,1,0,0,0,1,17
"3223","Henk15 28",1,0,1,0,1,0,0,1,0,1,17
"3224","Henk15 28",0,0,0,1,1,0,0,0,0,0,17
"3225","Henk15 29",1,1,0,0,1,0,0,1,0,1,17
"3226","Henk15 29",0,0,0,1,1,0,0,0,0,1,17
"3227","Henk15 30",1,1,0,0,1,0,0,1,0,0,17
"3228","Henk15 30",0,0,1,0,1,0,0,0,0,1,17
"3229","Henk15 31",1,0,1,0,0,1,0,1,0,0,17
"3230","Henk15 31",0,0,0,1,0,1,0,0,0,1,17
"3231","Henk15 32",1,1,0,0,0,1,0,1,0,1,17
"3232","Henk15 32",0,0,0,1,0,1,0,0,0,1,17
"3233","Henk15 33",1,1,0,0,0,1,0,1,0,0,17
"3234","Henk15 33",0,0,1,0,0,1,0,0,0,1,17
"3235","Henk15 34",1,0,1,0,0,0,1,1,0,0,17
"3236","Henk15 34",0,0,0,1,0,0,1,0,0,1,17
"3237","Henk15 35",1,1,0,0,0,0,1,1,0,0,17
"3238","Henk15 35",0,0,0,1,0,0,1,0,0,1,17
"3239","Henk15 36",1,1,0,0,0,0,1,1,0,1,17
"3240","Henk15 36",0,0,1,0,0,0,1,0,0,0,17
"3241","herd10 1",1,0,1,0,0,1,0,0,1,0,10
"3242","herd10 1",0,0,0,1,0,0,1,0,1,0,10
"3243","herd10 2",1,0,0,1,0,0,1,0,1,0,10
"3244","herd10 2",0,0,1,0,1,0,0,0,1,0,10
"3245","herd10 3",1,0,0,1,0,0,1,0,1,1,10
"3246","herd10 3",0,1,0,0,0,1,0,0,1,0,10
"3247","herd10 4",1,1,0,0,1,0,0,0,1,0,10
"3248","herd10 4",0,0,0,1,0,0,1,0,1,0,10
"3249","herd10 5",1,0,0,1,0,1,0,0,1,0,10
"3250","herd10 5",0,0,1,0,1,0,0,0,1,0,10
"3251","herd10 6",1,1,0,0,1,0,0,0,1,0,10
"3252","herd10 6",0,0,0,1,0,1,0,0,1,1,10
"3253","herd10 7",1,1,0,0,0,1,0,0,1,0,10
"3254","herd10 7",0,0,1,0,0,0,1,0,1,1,10
"3255","herd10 8",1,1,0,0,1,0,0,0,1,1,10
"3256","herd10 8",0,0,1,0,0,0,1,0,1,0,10
"3257","herd10 9",1,0,1,0,0,1,0,0,1,0,10
"3258","herd10 9",0,1,0,0,1,0,0,0,1,1,10
"3259","herd10 10",1,0,1,0,0,1,0,1,1,1,10
"3260","herd10 10",0,0,0,1,0,0,1,1,1,1,10
"3261","herd10 11",1,0,1,0,1,0,0,1,1,0,10
"3262","herd10 11",0,0,0,1,0,0,1,1,1,0,10
"3263","herd10 12",1,1,0,0,0,1,0,1,1,0,10
"3264","herd10 12",0,0,0,1,0,0,1,1,1,0,10
"3265","herd10 13",1,1,0,0,1,0,0,1,1,1,10
"3266","herd10 13",0,0,0,1,0,0,1,1,1,0,10
"3267","herd10 14",1,0,0,1,0,1,0,1,1,1,10
"3268","herd10 14",0,0,1,0,1,0,0,1,1,1,10
"3269","herd10 15",1,1,0,0,1,0,0,1,1,0,10
"3270","herd10 15",0,0,0,1,0,1,0,1,1,0,10
"3271","herd10 16",1,1,0,0,0,1,0,1,1,0,10
"3272","herd10 16",0,0,1,0,0,0,1,1,1,0,10
"3273","herd10 17",1,1,0,0,1,0,0,1,1,1,10
"3274","herd10 17",0,0,1,0,0,0,1,1,1,1,10
"3275","herd10 18",1,1,0,0,1,0,0,1,1,0,10
"3276","herd10 18",0,0,1,0,0,1,0,1,1,1,10
"3277","herd10 19",1,1,0,0,0,0,1,0,1,0,10
"3278","herd10 19",0,1,0,0,0,1,0,1,1,0,10
"3279","herd10 20",1,1,0,0,0,0,1,0,1,1,10
"3280","herd10 20",0,1,0,0,1,0,0,1,1,0,10
"3281","herd10 21",1,1,0,0,0,1,0,0,1,0,10
"3282","herd10 21",0,1,0,0,1,0,0,1,1,1,10
"3283","herd10 22",1,0,1,0,0,0,1,0,1,0,10
"3284","herd10 22",0,0,1,0,0,1,0,1,1,0,10
"3285","herd10 23",1,0,1,0,0,0,1,0,1,0,10
"3286","herd10 23",0,0,1,0,1,0,0,1,1,1,10
"3287","herd10 24",1,0,1,0,0,1,0,0,1,1,10
"3288","herd10 24",0,0,1,0,1,0,0,1,1,0,10
"3289","herd10 25",1,0,0,1,0,0,1,0,1,0,10
"3290","herd10 25",0,0,0,1,0,1,0,1,1,0,10
"3291","herd10 26",1,0,0,1,0,0,1,0,1,1,10
"3292","herd10 26",0,0,0,1,1,0,0,1,1,0,10
"3293","herd10 27",1,0,0,1,0,1,0,0,1,1,10
"3294","herd10 27",0,0,0,1,1,0,0,1,1,0,10
"3295","herd10 28",1,0,0,1,1,0,0,0,1,1,10
"3296","herd10 28",0,0,1,0,1,0,0,1,1,0,10
"3297","herd10 29",1,1,0,0,1,0,0,1,1,1,10
"3298","herd10 29",0,0,0,1,1,0,0,0,1,0,10
"3299","herd10 30",1,1,0,0,1,0,0,1,1,0,10
"3300","herd10 30",0,0,1,0,1,0,0,0,1,1,10
"3301","herd10 31",1,0,1,0,0,1,0,1,1,1,10
"3302","herd10 31",0,0,0,1,0,1,0,0,1,0,10
"3303","herd10 32",1,1,0,0,0,1,0,1,1,1,10
"3304","herd10 32",0,0,0,1,0,1,0,0,1,0,10
"3305","herd10 33",1,1,0,0,0,1,0,1,1,1,10
"3306","herd10 33",0,0,1,0,0,1,0,0,1,0,10
"3307","herd10 34",1,0,1,0,0,0,1,1,1,1,10
"3308","herd10 34",0,0,0,1,0,0,1,0,1,1,10
"3309","herd10 35",1,1,0,0,0,0,1,1,1,0,10
"3310","herd10 35",0,0,0,1,0,0,1,0,1,1,10
"3311","herd10 36",1,1,0,0,0,0,1,1,1,1,10
"3312","herd10 36",0,0,1,0,0,0,1,0,1,1,10
"3313","Hert21 1",1,0,1,0,0,1,0,0,0,0,10
"3314","Hert21 1",0,0,0,1,0,0,1,0,0,1,10
"3315","Hert21 2",1,0,1,0,1,0,0,0,0,1,10
"3316","Hert21 2",0,0,0,1,0,0,1,0,0,1,10
"3317","Hert21 3",1,1,0,0,0,1,0,0,0,1,10
"3318","Hert21 3",0,0,0,1,0,0,1,0,0,1,10
"3319","Hert21 4",1,1,0,0,1,0,0,0,0,0,10
"3320","Hert21 4",0,0,0,1,0,0,1,0,0,0,10
"3321","Hert21 5",1,0,1,0,1,0,0,0,0,1,10
"3322","Hert21 5",0,0,0,1,0,1,0,0,0,1,10
"3323","Hert21 6",1,1,0,0,1,0,0,0,0,0,10
"3324","Hert21 6",0,0,0,1,0,1,0,0,0,0,10
"3325","Hert21 7",1,1,0,0,0,1,0,0,0,1,10
"3326","Hert21 7",0,0,1,0,0,0,1,0,0,1,10
"3327","Hert21 8",1,1,0,0,1,0,0,0,0,0,10
"3328","Hert21 8",0,0,1,0,0,0,1,0,0,1,10
"3329","Hert21 9",1,1,0,0,1,0,0,0,0,0,10
"3330","Hert21 9",0,0,1,0,0,1,0,0,0,0,10
"3331","Hert21 10",1,0,1,0,0,1,0,1,0,1,10
"3332","Hert21 10",0,0,0,1,0,0,1,1,0,1,10
"3333","Hert21 11",1,0,1,0,1,0,0,1,0,0,10
"3334","Hert21 11",0,0,0,1,0,0,1,1,0,1,10
"3335","Hert21 12",1,1,0,0,0,1,0,1,0,0,10
"3336","Hert21 12",0,0,0,1,0,0,1,1,0,0,10
"3337","Hert21 13",1,1,0,0,1,0,0,1,0,1,10
"3338","Hert21 13",0,0,0,1,0,0,1,1,0,0,10
"3339","Hert21 14",1,0,1,0,1,0,0,1,0,1,10
"3340","Hert21 14",0,0,0,1,0,1,0,1,0,1,10
"3341","Hert21 15",1,1,0,0,1,0,0,1,0,1,10
"3342","Hert21 15",0,0,0,1,0,1,0,1,0,0,10
"3343","Hert21 16",1,1,0,0,0,1,0,1,0,0,10
"3344","Hert21 16",0,0,1,0,0,0,1,1,0,1,10
"3345","Hert21 17",1,1,0,0,1,0,0,1,0,0,10
"3346","Hert21 17",0,0,1,0,0,0,1,1,0,0,10
"3347","Hert21 18",1,1,0,0,1,0,0,1,0,0,10
"3348","Hert21 18",0,0,1,0,0,1,0,1,0,1,10
"3349","Hert21 19",1,1,0,0,0,0,1,0,0,0,10
"3350","Hert21 19",0,1,0,0,0,1,0,1,0,1,10
"3351","Hert21 20",1,1,0,0,0,0,1,0,0,0,10
"3352","Hert21 20",0,1,0,0,1,0,0,1,0,1,10
"3353","Hert21 21",1,1,0,0,0,1,0,0,0,0,10
"3354","Hert21 21",0,1,0,0,1,0,0,1,0,1,10
"3355","Hert21 22",1,0,1,0,0,1,0,1,0,1,10
"3356","Hert21 22",0,0,1,0,0,0,1,0,0,0,10
"3357","Hert21 23",1,0,1,0,0,0,1,0,0,0,10
"3358","Hert21 23",0,0,1,0,1,0,0,1,0,0,10
"3359","Hert21 24",1,0,1,0,0,1,0,0,0,0,10
"3360","Hert21 24",0,0,1,0,1,0,0,1,0,0,10
"3361","Hert21 25",1,0,0,1,0,1,0,1,0,1,10
"3362","Hert21 25",0,0,0,1,0,0,1,0,0,0,10
"3363","Hert21 26",1,0,0,1,0,0,1,0,0,0,10
"3364","Hert21 26",0,0,0,1,1,0,0,1,0,1,10
"3365","Hert21 27",1,0,0,1,1,0,0,1,0,0,10
"3366","Hert21 27",0,0,0,1,0,1,0,0,0,0,10
"3367","Hert21 28",1,0,1,0,1,0,0,1,0,0,10
"3368","Hert21 28",0,0,0,1,1,0,0,0,0,0,10
"3369","Hert21 29",1,1,0,0,1,0,0,1,0,1,10
"3370","Hert21 29",0,0,0,1,1,0,0,0,0,1,10
"3371","Hert21 30",1,1,0,0,1,0,0,1,0,1,10
"3372","Hert21 30",0,0,1,0,1,0,0,0,0,0,10
"3373","Hert21 31",1,0,1,0,0,1,0,1,0,0,10
"3374","Hert21 31",0,0,0,1,0,1,0,0,0,0,10
"3375","Hert21 32",1,1,0,0,0,1,0,1,0,1,10
"3376","Hert21 32",0,0,0,1,0,1,0,0,0,0,10
"3377","Hert21 33",1,1,0,0,0,1,0,1,0,1,10
"3378","Hert21 33",0,0,1,0,0,1,0,0,0,1,10
"3379","Hert21 34",1,0,1,0,0,0,1,1,0,0,10
"3380","Hert21 34",0,0,0,1,0,0,1,0,0,0,10
"3381","Hert21 35",1,1,0,0,0,0,1,1,0,0,10
"3382","Hert21 35",0,0,0,1,0,0,1,0,0,1,10
"3383","Hert21 36",1,1,0,0,0,0,1,1,0,1,10
"3384","Hert21 36",0,0,1,0,0,0,1,0,0,0,10
"3385","hest06 1",1,0,1,0,0,1,0,0,0,0,12
"3386","hest06 1",0,0,0,1,0,0,1,0,0,0,12
"3387","hest06 2",1,0,0,1,0,0,1,0,0,1,12
"3388","hest06 2",0,0,1,0,1,0,0,0,0,1,12
"3389","hest06 3",1,1,0,0,0,1,0,0,0,0,12
"3390","hest06 3",0,0,0,1,0,0,1,0,0,1,12
"3391","hest06 4",1,0,0,1,0,0,1,0,0,0,12
"3392","hest06 4",0,1,0,0,1,0,0,0,0,1,12
"3393","hest06 5",1,0,0,1,0,1,0,0,0,1,12
"3394","hest06 5",0,0,1,0,1,0,0,0,0,0,12
"3395","hest06 6",1,0,0,1,0,1,0,0,0,0,12
"3396","hest06 6",0,1,0,0,1,0,0,0,0,0,12
"3397","hest06 7",1,1,0,0,0,1,0,0,0,1,12
"3398","hest06 7",0,0,1,0,0,0,1,0,0,1,12
"3399","hest06 8",1,0,1,0,0,0,1,0,0,1,12
"3400","hest06 8",0,1,0,0,1,0,0,0,0,1,12
"3401","hest06 9",1,0,1,0,0,1,0,0,0,1,12
"3402","hest06 9",0,1,0,0,1,0,0,0,0,1,12
"3403","hest06 10",1,0,0,1,0,0,1,1,0,0,12
"3404","hest06 10",0,0,1,0,0,1,0,1,0,1,12
"3405","hest06 11",1,0,1,0,1,0,0,1,0,0,12
"3406","hest06 11",0,0,0,1,0,0,1,1,0,0,12
"3407","hest06 12",1,0,0,1,0,0,1,1,0,0,12
"3408","hest06 12",0,1,0,0,0,1,0,1,0,1,12
"3409","hest06 13",1,0,0,1,0,0,1,1,0,1,12
"3410","hest06 13",0,1,0,0,1,0,0,1,0,1,12
"3411","hest06 14",1,0,0,1,0,1,0,1,0,1,12
"3412","hest06 14",0,0,1,0,1,0,0,1,0,1,12
"3413","hest06 15",1,0,0,1,0,1,0,1,0,0,12
"3414","hest06 15",0,1,0,0,1,0,0,1,0,0,12
"3415","hest06 16",1,0,1,0,0,0,1,1,0,0,12
"3416","hest06 16",0,1,0,0,0,1,0,1,0,1,12
"3417","hest06 17",1,0,1,0,0,0,1,1,0,1,12
"3418","hest06 17",0,1,0,0,1,0,0,1,0,0,12
"3419","hest06 18",1,0,1,0,0,1,0,1,0,0,12
"3420","hest06 18",0,1,0,0,1,0,0,1,0,1,12
"3421","hest06 19",1,1,0,0,0,1,0,1,0,0,12
"3422","hest06 19",0,1,0,0,0,0,1,0,0,1,12
"3423","hest06 20",1,1,0,0,0,0,1,0,0,0,12
"3424","hest06 20",0,1,0,0,1,0,0,1,0,1,12
"3425","hest06 21",1,1,0,0,1,0,0,1,0,1,12
"3426","hest06 21",0,1,0,0,0,1,0,0,0,1,12
"3427","hest06 22",1,0,1,0,0,0,1,0,0,0,12
"3428","hest06 22",0,0,1,0,0,1,0,1,0,1,12
"3429","hest06 23",1,0,1,0,0,0,1,0,0,0,12
"3430","hest06 23",0,0,1,0,1,0,0,1,0,0,12
"3431","hest06 24",1,0,1,0,0,1,0,0,0,1,12
"3432","hest06 24",0,0,1,0,1,0,0,1,0,0,12
"3433","hest06 25",1,0,0,1,0,1,0,1,0,0,12
"3434","hest06 25",0,0,0,1,0,0,1,0,0,1,12
"3435","hest06 26",1,0,0,1,0,0,1,0,0,0,12
"3436","hest06 26",0,0,0,1,1,0,0,1,0,1,12
"3437","hest06 27",1,0,0,1,0,1,0,0,0,1,12
"3438","hest06 27",0,0,0,1,1,0,0,1,0,1,12
"3439","hest06 28",1,0,1,0,1,0,0,1,0,0,12
"3440","hest06 28",0,0,0,1,1,0,0,0,0,1,12
"3441","hest06 29",1,1,0,0,1,0,0,1,0,0,12
"3442","hest06 29",0,0,0,1,1,0,0,0,0,0,12
"3443","hest06 30",1,0,1,0,1,0,0,0,0,1,12
"3444","hest06 30",0,1,0,0,1,0,0,1,0,0,12
"3445","hest06 31",1,0,1,0,0,1,0,1,0,0,12
"3446","hest06 31",0,0,0,1,0,1,0,0,0,1,12
"3447","hest06 32",1,1,0,0,0,1,0,1,0,0,12
"3448","hest06 32",0,0,0,1,0,1,0,0,0,1,12
"3449","hest06 33",1,1,0,0,0,1,0,1,0,0,12
"3450","hest06 33",0,0,1,0,0,1,0,0,0,0,12
"3451","hest06 34",1,0,1,0,0,0,1,1,0,0,12
"3452","hest06 34",0,0,0,1,0,0,1,0,0,0,12
"3453","hest06 35",1,1,0,0,0,0,1,1,0,1,12
"3454","hest06 35",0,0,0,1,0,0,1,0,0,1,12
"3455","hest06 36",1,1,0,0,0,0,1,1,0,0,12
"3456","hest06 36",0,0,1,0,0,0,1,0,0,0,12
"3457","INAS13 1",1,0,1,0,0,1,0,0,0,1,10
"3458","INAS13 1",0,0,0,1,0,0,1,0,0,1,10
"3459","INAS13 2",1,0,1,0,1,0,0,0,0,1,10
"3460","INAS13 2",0,0,0,1,0,0,1,0,0,0,10
"3461","INAS13 3",1,1,0,0,0,1,0,0,0,1,10
"3462","INAS13 3",0,0,0,1,0,0,1,0,0,1,10
"3463","INAS13 4",1,1,0,0,1,0,0,0,0,0,10
"3464","INAS13 4",0,0,0,1,0,0,1,0,0,1,10
"3465","INAS13 5",1,0,1,0,1,0,0,0,0,1,10
"3466","INAS13 5",0,0,0,1,0,1,0,0,0,0,10
"3467","INAS13 6",1,1,0,0,1,0,0,0,0,1,10
"3468","INAS13 6",0,0,0,1,0,1,0,0,0,1,10
"3469","INAS13 7",1,0,1,0,0,0,1,0,0,0,10
"3470","INAS13 7",0,1,0,0,0,1,0,0,0,0,10
"3471","INAS13 8",1,1,0,0,1,0,0,0,0,0,10
"3472","INAS13 8",0,0,1,0,0,0,1,0,0,0,10
"3473","INAS13 9",1,0,1,0,0,1,0,0,0,0,10
"3474","INAS13 9",0,1,0,0,1,0,0,0,0,1,10
"3475","INAS13 10",1,0,1,0,0,1,0,1,0,0,10
"3476","INAS13 10",0,0,0,1,0,0,1,1,0,0,10
"3477","INAS13 11",1,0,1,0,1,0,0,1,0,0,10
"3478","INAS13 11",0,0,0,1,0,0,1,1,0,0,10
"3479","INAS13 12",1,1,0,0,0,1,0,1,0,1,10
"3480","INAS13 12",0,0,0,1,0,0,1,1,0,1,10
"3481","INAS13 13",1,1,0,0,1,0,0,1,0,1,10
"3482","INAS13 13",0,0,0,1,0,0,1,1,0,0,10
"3483","INAS13 14",1,0,1,0,1,0,0,1,0,0,10
"3484","INAS13 14",0,0,0,1,0,1,0,1,0,1,10
"3485","INAS13 15",1,1,0,0,1,0,0,1,0,1,10
"3486","INAS13 15",0,0,0,1,0,1,0,1,0,1,10
"3487","INAS13 16",1,1,0,0,0,1,0,1,0,0,10
"3488","INAS13 16",0,0,1,0,0,0,1,1,0,1,10
"3489","INAS13 17",1,1,0,0,1,0,0,1,0,1,10
"3490","INAS13 17",0,0,1,0,0,0,1,1,0,0,10
"3491","INAS13 18",1,1,0,0,1,0,0,1,0,1,10
"3492","INAS13 18",0,0,1,0,0,1,0,1,0,0,10
"3493","INAS13 19",1,1,0,0,0,1,0,1,0,1,10
"3494","INAS13 19",0,1,0,0,0,0,1,0,0,1,10
"3495","INAS13 20",1,1,0,0,0,0,1,0,0,1,10
"3496","INAS13 20",0,1,0,0,1,0,0,1,0,0,10
"3497","INAS13 21",1,1,0,0,1,0,0,1,0,0,10
"3498","INAS13 21",0,1,0,0,0,1,0,0,0,0,10
"3499","INAS13 22",1,0,1,0,0,1,0,1,0,0,10
"3500","INAS13 22",0,0,1,0,0,0,1,0,0,0,10
"3501","INAS13 23",1,0,1,0,0,0,1,0,0,0,10
"3502","INAS13 23",0,0,1,0,1,0,0,1,0,1,10
"3503","INAS13 24",1,0,1,0,1,0,0,1,0,1,10
"3504","INAS13 24",0,0,1,0,0,1,0,0,0,0,10
"3505","INAS13 25",1,0,0,1,0,0,1,0,0,0,10
"3506","INAS13 25",0,0,0,1,0,1,0,1,0,0,10
"3507","INAS13 26",1,0,0,1,0,0,1,0,0,1,10
"3508","INAS13 26",0,0,0,1,1,0,0,1,0,0,10
"3509","INAS13 27",1,0,0,1,0,1,0,0,0,0,10
"3510","INAS13 27",0,0,0,1,1,0,0,1,0,0,10
"3511","INAS13 28",1,0,1,0,1,0,0,1,0,1,10
"3512","INAS13 28",0,0,0,1,1,0,0,0,0,0,10
"3513","INAS13 29",1,1,0,0,1,0,0,1,0,1,10
"3514","INAS13 29",0,0,0,1,1,0,0,0,0,0,10
"3515","INAS13 30",1,1,0,0,1,0,0,1,0,0,10
"3516","INAS13 30",0,0,1,0,1,0,0,0,0,0,10
"3517","INAS13 31",1,0,1,0,0,1,0,1,0,1,10
"3518","INAS13 31",0,0,0,1,0,1,0,0,0,0,10
"3519","INAS13 32",1,1,0,0,0,1,0,1,0,0,10
"3520","INAS13 32",0,0,0,1,0,1,0,0,0,1,10
"3521","INAS13 33",1,1,0,0,0,1,0,1,0,0,10
"3522","INAS13 33",0,0,1,0,0,1,0,0,0,0,10
"3523","INAS13 34",1,0,1,0,0,0,1,1,0,1,10
"3524","INAS13 34",0,0,0,1,0,0,1,0,0,1,10
"3525","INAS13 35",1,1,0,0,0,0,1,1,0,0,10
"3526","INAS13 35",0,0,0,1,0,0,1,0,0,0,10
"3527","INAS13 36",1,1,0,0,0,0,1,1,0,0,10
"3528","INAS13 36",0,0,1,0,0,0,1,0,0,1,10
"3529","Inas30 1",1,0,1,0,0,1,0,0,0,1,3
"3530","Inas30 1",0,0,0,1,0,0,1,0,0,0,3
"3531","Inas30 2",1,0,1,0,1,0,0,0,0,1,3
"3532","Inas30 2",0,0,0,1,0,0,1,0,0,1,3
"3533","Inas30 3",1,1,0,0,0,1,0,0,0,0,3
"3534","Inas30 3",0,0,0,1,0,0,1,0,0,1,3
"3535","Inas30 4",1,1,0,0,1,0,0,0,0,0,3
"3536","Inas30 4",0,0,0,1,0,0,1,0,0,0,3
"3537","Inas30 5",1,0,1,0,1,0,0,0,0,1,3
"3538","Inas30 5",0,0,0,1,0,1,0,0,0,0,3
"3539","Inas30 6",1,1,0,0,1,0,0,0,0,0,3
"3540","Inas30 6",0,0,0,1,0,1,0,0,0,0,3
"3541","Inas30 7",1,1,0,0,0,1,0,0,0,0,3
"3542","Inas30 7",0,0,1,0,0,0,1,0,0,1,3
"3543","Inas30 8",1,1,0,0,1,0,0,0,0,1,3
"3544","Inas30 8",0,0,1,0,0,0,1,0,0,0,3
"3545","Inas30 9",1,1,0,0,1,0,0,0,0,1,3
"3546","Inas30 9",0,0,1,0,0,1,0,0,0,1,3
"3547","Inas30 10",1,0,1,0,0,1,0,1,0,0,3
"3548","Inas30 10",0,0,0,1,0,0,1,1,0,1,3
"3549","Inas30 11",1,0,1,0,1,0,0,1,0,1,3
"3550","Inas30 11",0,0,0,1,0,0,1,1,0,1,3
"3551","Inas30 12",1,1,0,0,0,1,0,1,0,0,3
"3552","Inas30 12",0,0,0,1,0,0,1,1,0,1,3
"3553","Inas30 13",1,1,0,0,1,0,0,1,0,0,3
"3554","Inas30 13",0,0,0,1,0,0,1,1,0,1,3
"3555","Inas30 14",1,0,0,1,0,1,0,1,0,0,3
"3556","Inas30 14",0,0,1,0,1,0,0,1,0,1,3
"3557","Inas30 15",1,1,0,0,1,0,0,1,0,0,3
"3558","Inas30 15",0,0,0,1,0,1,0,1,0,1,3
"3559","Inas30 16",1,1,0,0,0,1,0,1,0,0,3
"3560","Inas30 16",0,0,1,0,0,0,1,1,0,1,3
"3561","Inas30 17",1,1,0,0,1,0,0,1,0,0,3
"3562","Inas30 17",0,0,1,0,0,0,1,1,0,0,3
"3563","Inas30 18",1,1,0,0,1,0,0,1,0,1,3
"3564","Inas30 18",0,0,1,0,0,1,0,1,0,1,3
"3565","Inas30 19",1,1,0,0,0,1,0,1,0,0,3
"3566","Inas30 19",0,1,0,0,0,0,1,0,0,0,3
"3567","Inas30 20",1,1,0,0,1,0,0,1,0,0,3
"3568","Inas30 20",0,1,0,0,0,0,1,0,0,1,3
"3569","Inas30 21",1,1,0,0,1,0,0,1,0,0,3
"3570","Inas30 21",0,1,0,0,0,1,0,0,0,1,3
"3571","Inas30 22",1,0,1,0,0,1,0,1,0,1,3
"3572","Inas30 22",0,0,1,0,0,0,1,0,0,1,3
"3573","Inas30 23",1,0,1,0,0,0,1,0,0,0,3
"3574","Inas30 23",0,0,1,0,1,0,0,1,0,1,3
"3575","Inas30 24",1,0,1,0,1,0,0,1,0,1,3
"3576","Inas30 24",0,0,1,0,0,1,0,0,0,1,3
"3577","Inas30 25",1,0,0,1,0,1,0,1,0,1,3
"3578","Inas30 25",0,0,0,1,0,0,1,0,0,0,3
"3579","Inas30 26",1,0,0,1,1,0,0,1,0,1,3
"3580","Inas30 26",0,0,0,1,0,0,1,0,0,0,3
"3581","Inas30 27",1,0,0,1,1,0,0,1,0,0,3
"3582","Inas30 27",0,0,0,1,0,1,0,0,0,0,3
